time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
25260,0.862795,0.861761,0.858765,0.853781,0.846859,0.837963,0.827043,0.814099,0.799154,0.782173,0.763091,0.741925,0.718652,0.693068,0.665173,0.634779,0.601678,0.565487,0.525733,0.481562,0.431465
25320,0.860536,0.859505,0.856516,0.851544,0.844639,0.835765,0.824871,0.811957,0.797047,0.780106,0.761067,0.739950,0.716728,0.691198,0.663360,0.633026,0.599986,0.563857,0.524162,0.480042,0.429978
25380,0.858286,0.857258,0.854275,0.849316,0.842427,0.833575,0.822706,0.809824,0.794949,0.778047,0.759052,0.737981,0.714810,0.689336,0.661555,0.631281,0.598302,0.562233,0.522597,0.478528,0.428495
25440,0.856045,0.855019,0.852044,0.847096,0.840224,0.831393,0.820551,0.807698,0.792858,0.775996,0.757044,0.736021,0.712901,0.687480,0.659757,0.629542,0.596624,0.560616,0.521038,0.477019,0.427019
25500,0.853812,0.852788,0.849820,0.844885,0.838030,0.829219,0.818403,0.805581,0.790776,0.773953,0.755044,0.734068,0.710998,0.685632,0.657965,0.627810,0.594952,0.559005,0.519485,0.475517,0.425548
25560,0.851587,0.850566,0.847605,0.842682,0.835843,0.827054,0.816264,0.803472,0.788702,0.771917,0.753051,0.732123,0.709104,0.683791,0.656181,0.626085,0.593288,0.557401,0.517938,0.474020,0.424082
25620,0.849371,0.848352,0.845399,0.840488,0.833665,0.824897,0.814132,0.801371,0.786635,0.769890,0.751067,0.730185,0.707216,0.681957,0.654404,0.624367,0.591630,0.555803,0.516398,0.472529,0.422622
25680,0.847163,0.846147,0.843201,0.838301,0.831495,0.822749,0.812009,0.799278,0.784577,0.767870,0.749090,0.728255,0.705336,0.680131,0.652634,0.622655,0.589978,0.554212,0.514863,0.471045,0.421167
25740,0.844964,0.843950,0.841011,0.836124,0.829334,0.820608,0.809894,0.797193,0.782526,0.765858,0.747121,0.726332,0.703463,0.678312,0.650871,0.620951,0.588334,0.552627,0.513335,0.469566,0.419718
25800,0.842773,0.841762,0.838830,0.833954,0.827181,0.818476,0.807788,0.795116,0.780484,0.763854,0.745159,0.724416,0.701598,0.676499,0.649115,0.619253,0.586695,0.551048,0.511813,0.468092,0.418274
25860,0.840591,0.839582,0.836657,0.831793,0.825036,0.816352,0.805689,0.793047,0.778449,0.761857,0.743205,0.722509,0.699740,0.674694,0.647366,0.617562,0.585064,0.549475,0.510297,0.466625,0.416835
25920,0.838416,0.837410,0.834492,0.829640,0.822899,0.814236,0.803598,0.790986,0.776422,0.759869,0.741258,0.720608,0.697889,0.672896,0.645623,0.615877,0.583438,0.547909,0.508787,0.465163,0.415402
25980,0.836250,0.835246,0.832336,0.827495,0.820770,0.812128,0.801515,0.788933,0.774403,0.757887,0.739319,0.718715,0.696045,0.671105,0.643888,0.614199,0.581820,0.546349,0.507283,0.463707,0.413974
26040,0.834093,0.833091,0.830187,0.825358,0.818650,0.810028,0.799441,0.786888,0.772391,0.755914,0.737388,0.716829,0.694208,0.669321,0.642159,0.612528,0.580207,0.544796,0.505786,0.462257,0.412551
26100,0.831943,0.830944,0.828047,0.823230,0.816537,0.807936,0.797374,0.784851,0.770388,0.753948,0.735464,0.714951,0.692379,0.667544,0.640437,0.610864,0.578602,0.543248,0.504294,0.460813,0.411134
26160,0.829802,0.828805,0.825915,0.821109,0.814433,0.805852,0.795315,0.782821,0.768392,0.751990,0.733547,0.713080,0.690557,0.665774,0.638722,0.609206,0.577002,0.541707,0.502808,0.459374,0.409722
26220,0.827668,0.826674,0.823791,0.818997,0.812336,0.803776,0.793264,0.780799,0.766403,0.750039,0.731638,0.711216,0.688742,0.664011,0.637014,0.607555,0.575409,0.540172,0.501328,0.457941,0.408315
26280,0.825543,0.824551,0.821676,0.816893,0.810248,0.801708,0.791220,0.778785,0.764423,0.748096,0.729736,0.709359,0.686934,0.662255,0.635313,0.605910,0.573822,0.538643,0.499854,0.456514,0.406913
26340,0.823426,0.822437,0.819568,0.814796,0.808168,0.799648,0.789185,0.776779,0.762449,0.746160,0.727842,0.707510,0.685133,0.660506,0.633618,0.604272,0.572242,0.537120,0.498386,0.455092,0.405517
26400,0.821317,0.820330,0.817468,0.812708,0.806095,0.797595,0.787157,0.774780,0.760484,0.744232,0.725955,0.705668,0.683339,0.658764,0.631930,0.602640,0.570668,0.535604,0.496924,0.453676,0.404125
26460,0.819216,0.818232,0.815376,0.810628,0.804030,0.795551,0.785137,0.772789,0.758526,0.742311,0.724075,0.703832,0.681552,0.657028,0.630248,0.601015,0.569100,0.534093,0.495467,0.452265,0.402739
26520,0.817123,0.816141,0.813293,0.808555,0.801974,0.793514,0.783125,0.770806,0.756576,0.740397,0.722202,0.702005,0.679772,0.655299,0.628574,0.599396,0.567539,0.532589,0.494017,0.450860,0.401358
26580,0.815038,0.814058,0.811217,0.806491,0.799925,0.791485,0.781121,0.768830,0.754633,0.738491,0.720337,0.700184,0.677999,0.653577,0.626905,0.597784,0.565984,0.531090,0.492572,0.449461,0.399982
26640,0.812961,0.811983,0.809149,0.804434,0.797884,0.789464,0.779124,0.766862,0.752697,0.736592,0.718479,0.698370,0.676233,0.651862,0.625244,0.596178,0.564435,0.529598,0.491133,0.448067,0.398612
26700,0.810892,0.809917,0.807089,0.802385,0.795850,0.787451,0.777135,0.764901,0.750769,0.734701,0.716628,0.696563,0.674474,0.650154,0.623589,0.594579,0.562892,0.528112,0.489700,0.446679,0.397246
26760,0.808831,0.807858,0.805036,0.800344,0.793825,0.785445,0.775153,0.762948,0.748848,0.732817,0.714784,0.694764,0.672721,0.648452,0.621940,0.592985,0.561355,0.526631,0.488273,0.445296,0.395886
26820,0.806777,0.805806,0.802992,0.798311,0.791807,0.783447,0.773179,0.761002,0.746935,0.730940,0.712948,0.692971,0.670976,0.646757,0.620298,0.591399,0.559825,0.525157,0.486851,0.443919,0.394530
26880,0.804731,0.803763,0.800955,0.796285,0.789797,0.781456,0.771213,0.759064,0.745029,0.729070,0.711118,0.691185,0.669237,0.645069,0.618663,0.589818,0.558301,0.523688,0.485436,0.442547,0.393180
26940,0.802693,0.801727,0.798926,0.794267,0.787794,0.779473,0.769254,0.757133,0.743131,0.727208,0.709296,0.689406,0.667505,0.643387,0.617034,0.588244,0.556783,0.522226,0.484025,0.441180,0.391834
27000,0.800663,0.799699,0.796905,0.792257,0.785799,0.777498,0.767302,0.755210,0.741239,0.725353,0.707481,0.687634,0.665780,0.641712,0.615411,0.586676,0.555270,0.520769,0.482621,0.439819,0.390494
27060,0.798641,0.797679,0.794891,0.790254,0.783812,0.775530,0.765358,0.753294,0.739355,0.723504,0.705672,0.685869,0.664062,0.640043,0.613795,0.585115,0.553764,0.519318,0.481222,0.438464,0.389158
27120,0.796626,0.795667,0.792885,0.788259,0.781832,0.773570,0.763422,0.751385,0.737479,0.721664,0.703871,0.684111,0.662350,0.638381,0.612186,0.583559,0.552264,0.517873,0.479829,0.437113,0.387828
27180,0.794619,0.793662,0.790887,0.786272,0.779860,0.771617,0.761492,0.749484,0.735609,0.719830,0.702077,0.682360,0.660645,0.636726,0.610582,0.582010,0.550771,0.516434,0.478442,0.435768,0.386502
27240,0.792619,0.791664,0.788896,0.784292,0.777895,0.769672,0.759571,0.747590,0.733747,0.718003,0.700289,0.680616,0.658947,0.635077,0.608985,0.580467,0.549283,0.515001,0.477060,0.434429,0.385182
27300,0.790627,0.789675,0.786913,0.782320,0.775938,0.767734,0.757656,0.745703,0.731891,0.716183,0.698509,0.678878,0.657255,0.633435,0.607395,0.578930,0.547801,0.513573,0.475684,0.433095,0.383866
27360,0.788643,0.787693,0.784938,0.780355,0.773988,0.765803,0.755749,0.743823,0.730043,0.714370,0.696735,0.677147,0.655570,0.631799,0.605810,0.577399,0.546325,0.512152,0.474313,0.431766,0.382555
27420,0.786666,0.785718,0.782970,0.778398,0.772046,0.763880,0.753849,0.741951,0.728202,0.712565,0.694968,0.675423,0.653892,0.630169,0.604232,0.575875,0.544855,0.510736,0.472948,0.430442,0.381249
27480,0.784697,0.783751,0.781009,0.776448,0.770111,0.761964,0.751957,0.740086,0.726368,0.710766,0.693208,0.673705,0.652220,0.628546,0.602660,0.574356,0.543390,0.509325,0.471588,0.429124,0.379948
27540,0.782735,0.781791,0.779056,0.774506,0.768184,0.760055,0.750071,0.738228,0.724541,0.708974,0.691455,0.671994,0.650555,0.626929,0.601095,0.572844,0.541932,0.507921,0.470234,0.427811,0.378652
27600,0.780780,0.779839,0.777110,0.772571,0.766263,0.758154,0.748193,0.736377,0.722722,0.707189,0.689709,0.670290,0.648896,0.625319,0.599535,0.571337,0.540480,0.506522,0.468885,0.426503,0.377360
27660,0.778833,0.777894,0.775172,0.770643,0.764350,0.756260,0.746322,0.734533,0.720909,0.705411,0.687970,0.668593,0.647244,0.623715,0.597982,0.569837,0.539033,0.505129,0.467542,0.425201,0.376073
27720,0.776894,0.775957,0.773241,0.768723,0.762445,0.754373,0.744458,0.732696,0.719103,0.703640,0.686237,0.666902,0.645598,0.622117,0.596435,0.568343,0.537593,0.503741,0.466205,0.423903,0.374792
27780,0.774961,0.774027,0.771317,0.766810,0.760546,0.752494,0.742601,0.730866,0.717304,0.701875,0.684511,0.665218,0.643959,0.620526,0.594894,0.566854,0.536158,0.502360,0.464872,0.422611,0.373514
27840,0.773037,0.772104,0.769401,0.764904,0.758655,0.750621,0.740752,0.729043,0.715512,0.700118,0.682791,0.663540,0.642326,0.618941,0.593360,0.565372,0.534729,0.500983,0.463545,0.421324,0.372242
27900,0.771119,0.770189,0.767492,0.763005,0.756771,0.748756,0.738909,0.727228,0.713726,0.698367,0.681079,0.661869,0.640699,0.617362,0.591831,0.563895,0.533305,0.499613,0.462224,0.420042,0.370974
27960,0.769209,0.768281,0.765590,0.761114,0.754894,0.746898,0.737074,0.725419,0.711948,0.696623,0.679372,0.660204,0.639079,0.615789,0.590308,0.562425,0.531888,0.498248,0.460908,0.418766,0.369712
28020,0.767305,0.766380,0.763695,0.759230,0.753025,0.745047,0.735245,0.723617,0.710177,0.694885,0.677673,0.658546,0.637465,0.614223,0.588792,0.560960,0.530476,0.496888,0.459597,0.417494,0.368453
28080,0.765410,0.764486,0.761808,0.757353,0.751162,0.743203,0.733424,0.721822,0.708412,0.693155,0.675980,0.656894,0.635857,0.612662,0.587281,0.559501,0.529070,0.495534,0.458292,0.416228,0.367200
28140,0.763521,0.762599,0.759928,0.755483,0.749307,0.741366,0.731609,0.720034,0.706654,0.691431,0.674294,0.655248,0.634256,0.611108,0.585777,0.558048,0.527669,0.494185,0.456992,0.414966,0.365951
28200,0.761639,0.760720,0.758055,0.753620,0.747458,0.739536,0.729802,0.718252,0.704903,0.689714,0.672614,0.653609,0.632661,0.609560,0.584278,0.556601,0.526274,0.492842,0.455697,0.413710,0.364707
28260,0.759765,0.758848,0.756189,0.751765,0.745617,0.737712,0.728001,0.716478,0.703158,0.688003,0.670941,0.651977,0.631072,0.608018,0.582785,0.555159,0.524885,0.491505,0.454408,0.412459,0.363467
28320,0.757898,0.756983,0.754330,0.749916,0.743783,0.735896,0.726207,0.714710,0.701421,0.686299,0.669274,0.650351,0.629490,0.606483,0.581299,0.553724,0.523502,0.490173,0.453123,0.411212,0.362232
28380,0.756038,0.755125,0.752478,0.748074,0.741955,0.734087,0.724420,0.712949,0.699690,0.684601,0.667613,0.648731,0.627913,0.604953,0.579818,0.552294,0.522124,0.488846,0.451844,0.409971,0.361002
28440,0.754184,0.753274,0.750633,0.746240,0.740135,0.732285,0.722640,0.711195,0.697965,0.682910,0.665959,0.647117,0.626343,0.603429,0.578343,0.550870,0.520751,0.487525,0.450571,0.408735,0.359776
28500,0.752338,0.751430,0.748795,0.744412,0.738321,0.730489,0.720866,0.709448,0.696247,0.681226,0.664312,0.645510,0.624779,0.601911,0.576874,0.549451,0.519384,0.486209,0.449302,0.407504,0.358555
28560,0.750499,0.749593,0.746964,0.742591,0.736515,0.728701,0.719100,0.707707,0.694536,0.679548,0.662671,0.643909,0.623221,0.600400,0.575411,0.548039,0.518023,0.484898,0.448039,0.406277,0.357338
28620,0.748667,0.747763,0.745140,0.740778,0.734715,0.726919,0.717340,0.705973,0.692832,0.677876,0.661036,0.642314,0.621670,0.598894,0.573954,0.546632,0.516667,0.483593,0.446781,0.405056,0.356126
28680,0.746842,0.745940,0.743323,0.738971,0.732922,0.725144,0.715587,0.704245,0.691134,0.676211,0.659407,0.640725,0.620124,0.597394,0.572502,0.545230,0.515317,0.482293,0.445528,0.403840,0.354918
28740,0.745024,0.744123,0.741513,0.737171,0.731136,0.723376,0.713840,0.702525,0.689442,0.674553,0.657785,0.639143,0.618584,0.595900,0.571056,0.543834,0.513972,0.480999,0.444280,0.402628,0.353715
28800,0.743212,0.742314,0.739710,0.735378,0.729357,0.721614,0.712100,0.700810,0.687757,0.672900,0.656169,0.637567,0.617051,0.594412,0.569616,0.542444,0.512633,0.479710,0.443037,0.401422,0.352516
28860,0.741408,0.740512,0.737914,0.733591,0.727584,0.719859,0.710367,0.699103,0.686078,0.671255,0.654560,0.635997,0.615523,0.592930,0.568182,0.541060,0.511299,0.478426,0.441799,0.400220,0.351322
28920,0.739610,0.738716,0.736124,0.731812,0.725818,0.718111,0.708641,0.697401,0.684406,0.669615,0.652956,0.634433,0.614002,0.591454,0.566754,0.539681,0.509970,0.477147,0.440567,0.399023,0.350132
28980,0.737819,0.736927,0.734341,0.730039,0.724059,0.716370,0.706921,0.695707,0.682741,0.667982,0.651359,0.632875,0.612486,0.589983,0.565331,0.538307,0.508647,0.475874,0.439339,0.397831,0.348947
29040,0.736035,0.735145,0.732565,0.728273,0.722307,0.714635,0.705207,0.694019,0.681081,0.666355,0.649768,0.631323,0.610976,0.588519,0.563913,0.536939,0.507330,0.474605,0.438117,0.396644,0.347766
29100,0.734258,0.733370,0.730796,0.726513,0.720561,0.712907,0.703501,0.692337,0.679428,0.664734,0.648183,0.629777,0.609473,0.587060,0.562502,0.535577,0.506017,0.473342,0.436900,0.395462,0.346589
29160,0.732487,0.731602,0.729033,0.724760,0.718822,0.711185,0.701800,0.690662,0.677782,0.663120,0.646605,0.628237,0.607975,0.585607,0.561096,0.534220,0.504710,0.472085,0.435687,0.394284,0.345417
29220,0.730723,0.729840,0.727277,0.723014,0.717090,0.709470,0.700106,0.688993,0.676141,0.661512,0.645032,0.626703,0.606483,0.584160,0.559696,0.532869,0.503408,0.470832,0.434480,0.393111,0.344249
29280,0.728966,0.728085,0.725528,0.721275,0.715364,0.707762,0.698419,0.687330,0.674507,0.659910,0.643466,0.625176,0.604997,0.582718,0.558301,0.531523,0.502112,0.469584,0.433277,0.391943,0.343086
29340,0.727216,0.726336,0.723785,0.719542,0.713644,0.706059,0.696738,0.685674,0.672880,0.658314,0.641905,0.623654,0.603516,0.581282,0.556912,0.530182,0.500821,0.468342,0.432080,0.390780,0.341927
29400,0.725472,0.724594,0.722049,0.717816,0.711932,0.704364,0.695063,0.684024,0.671258,0.656724,0.640351,0.622138,0.602042,0.579852,0.555528,0.528847,0.499535,0.467105,0.430888,0.389622,0.340772
29460,0.723734,0.722859,0.720320,0.716096,0.710225,0.702675,0.693395,0.682381,0.669643,0.655141,0.638803,0.620628,0.600573,0.578427,0.554150,0.527517,0.498254,0.465873,0.429700,0.388468,0.339621
29520,0.722004,0.721130,0.718597,0.714383,0.708525,0.700992,0.691734,0.680744,0.668034,0.653564,0.637260,0.619124,0.599110,0.577008,0.552777,0.526192,0.496979,0.464645,0.428517,0.387319,0.338475
29580,0.720279,0.719408,0.716881,0.712676,0.706832,0.699316,0.690078,0.679113,0.666431,0.651992,0.635724,0.617626,0.597653,0.575595,0.551410,0.524873,0.495709,0.463423,0.427340,0.386174,0.337333
29640,0.718562,0.717692,0.715171,0.710976,0.705145,0.697646,0.688429,0.677488,0.664835,0.650427,0.634193,0.616133,0.596202,0.574187,0.550049,0.523559,0.494443,0.462206,0.426167,0.385035,0.336196
29700,0.716851,0.715983,0.713467,0.709282,0.703464,0.695982,0.686786,0.675870,0.663244,0.648868,0.632669,0.614647,0.594756,0.572785,0.548692,0.522251,0.493184,0.460994,0.424999,0.383900,0.335062
29760,0.715146,0.714280,0.711770,0.707594,0.701790,0.694325,0.685150,0.674257,0.661659,0.647315,0.631150,0.613166,0.593316,0.571388,0.547342,0.520948,0.491929,0.459787,0.423835,0.382769,0.333933
29820,0.713448,0.712584,0.710080,0.705913,0.700122,0.692674,0.683519,0.672651,0.660081,0.645767,0.629638,0.611691,0.591881,0.569997,0.545996,0.519650,0.490679,0.458585,0.422677,0.381643,0.332808
29880,0.711756,0.710894,0.708396,0.704239,0.698461,0.691029,0.681895,0.671051,0.658509,0.644226,0.628131,0.610221,0.590452,0.568612,0.544656,0.518357,0.489435,0.457388,0.421524,0.380522,0.331687
29940,0.710070,0.709211,0.706718,0.702571,0.696806,0.689391,0.680277,0.669457,0.656942,0.642691,0.626630,0.608758,0.589029,0.567232,0.543322,0.517070,0.488195,0.456196,0.420375,0.379406,0.330571
30000,0.708391,0.707534,0.705047,0.700909,0.695157,0.687759,0.678665,0.667870,0.655382,0.641161,0.625135,0.607300,0.587612,0.565857,0.541992,0.515787,0.486961,0.455009,0.419231,0.378294,0.329458
30060,0.706719,0.705863,0.703382,0.699253,0.693514,0.686133,0.677060,0.666288,0.653828,0.639638,0.623645,0.605848,0.586199,0.564488,0.540668,0.514510,0.485732,0.453826,0.418092,0.377186,0.328350
30120,0.705052,0.704199,0.701723,0.697604,0.691878,0.684513,0.675460,0.664712,0.652280,0.638120,0.622162,0.604401,0.584793,0.563124,0.539349,0.513238,0.484507,0.452649,0.416957,0.376083,0.327246
30180,0.703392,0.702540,0.700070,0.695960,0.690248,0.682899,0.673867,0.663143,0.650737,0.636608,0.620684,0.602961,0.583392,0.561766,0.538036,0.511971,0.483288,0.451477,0.415827,0.374985,0.326146
30240,0.701738,0.700889,0.698424,0.694323,0.688624,0.681292,0.672279,0.661579,0.649201,0.635102,0.619212,0.601525,0.581996,0.560413,0.536728,0.510710,0.482074,0.450309,0.414702,0.373891,0.325050
30300,0.700091,0.699243,0.696784,0.692693,0.687006,0.679691,0.670698,0.660021,0.647670,0.633602,0.617745,0.600096,0.580606,0.559065,0.535425,0.509453,0.480864,0.449146,0.413582,0.372802,0.323958
30360,0.698450,0.697604,0.695150,0.691068,0.685394,0.678095,0.669123,0.658470,0.646145,0.632108,0.616285,0.598672,0.579222,0.557723,0.534127,0.508202,0.479660,0.447988,0.412466,0.371717,0.322870
30420,0.696814,0.695970,0.693523,0.689450,0.683788,0.676506,0.667554,0.656924,0.644627,0.630619,0.614829,0.597253,0.577843,0.556386,0.532834,0.506955,0.478460,0.446835,0.411355,0.370637,0.321787
30480,0.695186,0.694343,0.691901,0.687838,0.682189,0.674923,0.665990,0.655384,0.643114,0.629136,0.613380,0.595840,0.576469,0.555054,0.531547,0.505714,0.477266,0.445686,0.410249,0.369561,0.320707
30540,0.693563,0.692722,0.690286,0.686231,0.680595,0.673346,0.664433,0.653850,0.641606,0.627659,0.611936,0.594433,0.575101,0.553728,0.530265,0.504478,0.476076,0.444543,0.409147,0.368490,0.319632
30600,0.691946,0.691108,0.688677,0.684631,0.679008,0.671774,0.662882,0.652322,0.640105,0.626188,0.610498,0.593031,0.573738,0.552407,0.528988,0.503246,0.474892,0.443404,0.408050,0.367423,0.318560
30660,0.690336,0.689499,0.687073,0.683037,0.677427,0.670209,0.661336,0.650800,0.638609,0.624722,0.609065,0.591634,0.572380,0.551091,0.527716,0.502020,0.473712,0.442270,0.406958,0.366360,0.317493
30720,0.688731,0.687897,0.685476,0.681449,0.675851,0.668650,0.659796,0.649283,0.637119,0.623262,0.607638,0.590243,0.571028,0.549780,0.526449,0.500798,0.472537,0.441140,0.405870,0.365302,0.316429
30780,0.687133,0.686300,0.683885,0.679867,0.674282,0.667096,0.658263,0.647773,0.635635,0.621807,0.606216,0.588857,0.569681,0.548475,0.525187,0.499582,0.471366,0.440015,0.404786,0.364248,0.315369
30840,0.685540,0.684710,0.682300,0.678291,0.672718,0.665549,0.656735,0.646268,0.634156,0.620358,0.604800,0.587477,0.568340,0.547175,0.523930,0.498371,0.470201,0.438895,0.403707,0.363199,0.314314
30900,0.683954,0.683125,0.680721,0.676721,0.671161,0.664007,0.655213,0.644769,0.632684,0.618915,0.603390,0.586102,0.567003,0.545879,0.522679,0.497164,0.469040,0.437780,0.402633,0.362153,0.313262
30960,0.682374,0.681547,0.679148,0.675157,0.669609,0.662472,0.653696,0.643275,0.631216,0.617477,0.601985,0.584733,0.565672,0.544589,0.521432,0.495962,0.467885,0.436669,0.401563,0.361113,0.312214
31020,0.680799,0.679974,0.677581,0.673599,0.668063,0.660942,0.652186,0.641787,0.629755,0.616045,0.600585,0.583369,0.564346,0.543304,0.520190,0.494766,0.466734,0.435563,0.400498,0.360076,0.311171
31080,0.679231,0.678407,0.676020,0.672047,0.666523,0.659418,0.650681,0.640305,0.628299,0.614618,0.599191,0.582010,0.563026,0.542025,0.518954,0.493574,0.465587,0.434461,0.399437,0.359044,0.310131
31140,0.677668,0.676847,0.674464,0.670500,0.664989,0.657899,0.649182,0.638829,0.626848,0.613197,0.597802,0.580656,0.561710,0.540750,0.517722,0.492386,0.464446,0.433364,0.398381,0.358017,0.309095
31200,0.676112,0.675292,0.672915,0.668960,0.663461,0.656387,0.647689,0.637358,0.625403,0.611781,0.596418,0.579308,0.560400,0.539480,0.516495,0.491204,0.463309,0.432272,0.397329,0.356993,0.308063
31260,0.674561,0.673743,0.671371,0.667425,0.661938,0.654880,0.646201,0.635893,0.623964,0.610371,0.595040,0.577965,0.559095,0.538216,0.515273,0.490027,0.462176,0.431184,0.396282,0.355974,0.307035
31320,0.673016,0.672200,0.669834,0.665896,0.660422,0.653379,0.644719,0.634434,0.622530,0.608966,0.593667,0.576627,0.557795,0.536956,0.514056,0.488854,0.461049,0.430101,0.395239,0.354959,0.306010
31380,0.671477,0.670663,0.668302,0.664373,0.658911,0.651883,0.643242,0.632980,0.621102,0.607567,0.592300,0.575295,0.556500,0.535702,0.512844,0.487686,0.459926,0.429022,0.394200,0.353948,0.304990
31440,0.669943,0.669131,0.666775,0.662855,0.657405,0.650394,0.641772,0.631531,0.619679,0.606173,0.590938,0.573967,0.555210,0.534452,0.511637,0.486523,0.458808,0.427948,0.393166,0.352942,0.303973
